genome	target_illumina_depth	polishing	remaining_errors
ATCC_BAA-679_Listeria_monocytogenes	33.7	FMLRC2	1
ATCC_BAA-679_Listeria_monocytogenes	33.7	NextPolish	12
ATCC_BAA-679_Listeria_monocytogenes	33.7	Pilon	24
ATCC_10708_Salmonella_enterica	33.8	Polypolish	78
ATCC_10708_Salmonella_enterica	33.8	Polypolish-careful	175
ATCC_10708_Salmonella_enterica	33.8	pypolca	74
ATCC_10708_Salmonella_enterica	33.8	pypolca-careful	79
ATCC_10708_Salmonella_enterica	33.8	HyPo	108
ATCC_10708_Salmonella_enterica	33.8	FMLRC2	29
ATCC_10708_Salmonella_enterica	33.8	NextPolish	61
ATCC_10708_Salmonella_enterica	33.8	Pilon	105
ATCC_14035_Vibrio_cholerae	33.8	Polypolish	31
ATCC_14035_Vibrio_cholerae	33.8	Polypolish-careful	162
ATCC_14035_Vibrio_cholerae	33.8	pypolca	61
ATCC_14035_Vibrio_cholerae	33.8	pypolca-careful	66
ATCC_14035_Vibrio_cholerae	33.8	HyPo	103
ATCC_14035_Vibrio_cholerae	33.8	FMLRC2	11
ATCC_14035_Vibrio_cholerae	33.8	NextPolish	40
ATCC_14035_Vibrio_cholerae	33.8	Pilon	93
ATCC_17802_Vibrio_parahaemolyticus	33.8	Polypolish	41
ATCC_17802_Vibrio_parahaemolyticus	33.8	Polypolish-careful	99
ATCC_17802_Vibrio_parahaemolyticus	33.8	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	33.8	pypolca-careful	26
ATCC_17802_Vibrio_parahaemolyticus	33.8	HyPo	59
ATCC_17802_Vibrio_parahaemolyticus	33.8	FMLRC2	5
ATCC_17802_Vibrio_parahaemolyticus	33.8	NextPolish	24
ATCC_17802_Vibrio_parahaemolyticus	33.8	Pilon	33
ATCC_19119_Listeria_ivanovii	33.8	Polypolish	18
ATCC_19119_Listeria_ivanovii	33.8	Polypolish-careful	32
ATCC_19119_Listeria_ivanovii	33.8	pypolca	9
ATCC_19119_Listeria_ivanovii	33.8	pypolca-careful	12
ATCC_19119_Listeria_ivanovii	33.8	HyPo	16
ATCC_19119_Listeria_ivanovii	33.8	FMLRC2	15
ATCC_19119_Listeria_ivanovii	33.8	NextPolish	9
ATCC_19119_Listeria_ivanovii	33.8	Pilon	21
ATCC_25922_Escherichia_coli	33.8	Polypolish	89
ATCC_25922_Escherichia_coli	33.8	Polypolish-careful	289
ATCC_25922_Escherichia_coli	33.8	pypolca	53
ATCC_25922_Escherichia_coli	33.8	pypolca-careful	54
ATCC_25922_Escherichia_coli	33.8	HyPo	92
ATCC_25922_Escherichia_coli	33.8	FMLRC2	5
ATCC_25922_Escherichia_coli	33.8	NextPolish	30
ATCC_25922_Escherichia_coli	33.8	Pilon	113
ATCC_33560_Campylobacter_jejuni	33.8	Polypolish	31
ATCC_33560_Campylobacter_jejuni	33.8	Polypolish-careful	115
ATCC_33560_Campylobacter_jejuni	33.8	pypolca	19
ATCC_33560_Campylobacter_jejuni	33.8	pypolca-careful	22
ATCC_33560_Campylobacter_jejuni	33.8	HyPo	57
ATCC_33560_Campylobacter_jejuni	33.8	FMLRC2	10
ATCC_33560_Campylobacter_jejuni	33.8	NextPolish	14
ATCC_33560_Campylobacter_jejuni	33.8	Pilon	58
ATCC_35221_Campylobacter_lari	33.8	Polypolish	17
ATCC_35221_Campylobacter_lari	33.8	Polypolish-careful	70
ATCC_35221_Campylobacter_lari	33.8	pypolca	15
ATCC_35221_Campylobacter_lari	33.8	pypolca-careful	16
ATCC_35221_Campylobacter_lari	33.8	HyPo	27
ATCC_35221_Campylobacter_lari	33.8	FMLRC2	6
ATCC_35221_Campylobacter_lari	33.8	NextPolish	4
ATCC_35221_Campylobacter_lari	33.8	Pilon	50
ATCC_35897_Listeria_welshimeri	33.8	Polypolish	7
ATCC_35897_Listeria_welshimeri	33.8	Polypolish-careful	21
ATCC_35897_Listeria_welshimeri	33.8	pypolca	10
ATCC_35897_Listeria_welshimeri	33.8	pypolca-careful	13
ATCC_35897_Listeria_welshimeri	33.8	HyPo	14
ATCC_35897_Listeria_welshimeri	33.8	FMLRC2	4
ATCC_35897_Listeria_welshimeri	33.8	NextPolish	5
ATCC_35897_Listeria_welshimeri	33.8	Pilon	23
ATCC_BAA-679_Listeria_monocytogenes	33.8	Polypolish	4
ATCC_BAA-679_Listeria_monocytogenes	33.8	Polypolish-careful	18
ATCC_BAA-679_Listeria_monocytogenes	33.8	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	33.8	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	33.8	HyPo	11
ATCC_BAA-679_Listeria_monocytogenes	33.8	FMLRC2	0
ATCC_BAA-679_Listeria_monocytogenes	33.8	NextPolish	9
ATCC_BAA-679_Listeria_monocytogenes	33.8	Pilon	19
ATCC_10708_Salmonella_enterica	33.9	Polypolish	81
ATCC_10708_Salmonella_enterica	33.9	Polypolish-careful	173
ATCC_10708_Salmonella_enterica	33.9	pypolca	71
ATCC_10708_Salmonella_enterica	33.9	pypolca-careful	73
ATCC_10708_Salmonella_enterica	33.9	HyPo	100
ATCC_10708_Salmonella_enterica	33.9	FMLRC2	19
ATCC_10708_Salmonella_enterica	33.9	NextPolish	59
ATCC_10708_Salmonella_enterica	33.9	Pilon	116
ATCC_14035_Vibrio_cholerae	33.9	Polypolish	28
ATCC_14035_Vibrio_cholerae	33.9	Polypolish-careful	167
ATCC_14035_Vibrio_cholerae	33.9	pypolca	58
ATCC_14035_Vibrio_cholerae	33.9	pypolca-careful	60
ATCC_14035_Vibrio_cholerae	33.9	HyPo	105
ATCC_14035_Vibrio_cholerae	33.9	FMLRC2	8
ATCC_14035_Vibrio_cholerae	33.9	NextPolish	43
ATCC_14035_Vibrio_cholerae	33.9	Pilon	98
ATCC_17802_Vibrio_parahaemolyticus	33.9	Polypolish	41
ATCC_17802_Vibrio_parahaemolyticus	33.9	Polypolish-careful	92
ATCC_17802_Vibrio_parahaemolyticus	33.9	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	33.9	pypolca-careful	26
ATCC_17802_Vibrio_parahaemolyticus	33.9	HyPo	73
ATCC_17802_Vibrio_parahaemolyticus	33.9	FMLRC2	9
ATCC_17802_Vibrio_parahaemolyticus	33.9	NextPolish	23
ATCC_17802_Vibrio_parahaemolyticus	33.9	Pilon	47
ATCC_19119_Listeria_ivanovii	33.9	Polypolish	22
ATCC_19119_Listeria_ivanovii	33.9	Polypolish-careful	36
ATCC_19119_Listeria_ivanovii	33.9	pypolca	10
ATCC_19119_Listeria_ivanovii	33.9	pypolca-careful	11
ATCC_19119_Listeria_ivanovii	33.9	HyPo	10
ATCC_19119_Listeria_ivanovii	33.9	FMLRC2	16
ATCC_19119_Listeria_ivanovii	33.9	NextPolish	15
ATCC_19119_Listeria_ivanovii	33.9	Pilon	25
ATCC_25922_Escherichia_coli	33.9	Polypolish	108
ATCC_25922_Escherichia_coli	33.9	Polypolish-careful	310
ATCC_25922_Escherichia_coli	33.9	pypolca	52
ATCC_25922_Escherichia_coli	33.9	pypolca-careful	56
ATCC_25922_Escherichia_coli	33.9	HyPo	96
ATCC_25922_Escherichia_coli	33.9	FMLRC2	10
ATCC_25922_Escherichia_coli	33.9	NextPolish	30
ATCC_25922_Escherichia_coli	33.9	Pilon	133
ATCC_33560_Campylobacter_jejuni	33.9	Polypolish	26
ATCC_33560_Campylobacter_jejuni	33.9	Polypolish-careful	108
ATCC_33560_Campylobacter_jejuni	33.9	pypolca	17
ATCC_33560_Campylobacter_jejuni	33.9	pypolca-careful	19
ATCC_33560_Campylobacter_jejuni	33.9	HyPo	59
ATCC_33560_Campylobacter_jejuni	33.9	FMLRC2	64
ATCC_33560_Campylobacter_jejuni	33.9	NextPolish	11
ATCC_33560_Campylobacter_jejuni	33.9	Pilon	62
ATCC_35221_Campylobacter_lari	33.9	Polypolish	14
ATCC_35221_Campylobacter_lari	33.9	Polypolish-careful	66
ATCC_35221_Campylobacter_lari	33.9	pypolca	17
ATCC_35221_Campylobacter_lari	33.9	pypolca-careful	19
ATCC_35221_Campylobacter_lari	33.9	HyPo	35
ATCC_35221_Campylobacter_lari	33.9	FMLRC2	5
ATCC_35221_Campylobacter_lari	33.9	NextPolish	11
ATCC_35221_Campylobacter_lari	33.9	Pilon	52
ATCC_35897_Listeria_welshimeri	33.9	Polypolish	7
ATCC_35897_Listeria_welshimeri	33.9	Polypolish-careful	22
ATCC_35897_Listeria_welshimeri	33.9	pypolca	10
ATCC_35897_Listeria_welshimeri	33.9	pypolca-careful	12
ATCC_35897_Listeria_welshimeri	33.9	HyPo	19
ATCC_35897_Listeria_welshimeri	33.9	FMLRC2	4
ATCC_35897_Listeria_welshimeri	33.9	NextPolish	3
ATCC_35897_Listeria_welshimeri	33.9	Pilon	17
ATCC_BAA-679_Listeria_monocytogenes	33.9	Polypolish	7
ATCC_BAA-679_Listeria_monocytogenes	33.9	Polypolish-careful	18
ATCC_BAA-679_Listeria_monocytogenes	33.9	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	33.9	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	33.9	HyPo	12
ATCC_BAA-679_Listeria_monocytogenes	33.9	FMLRC2	1
ATCC_BAA-679_Listeria_monocytogenes	33.9	NextPolish	9
ATCC_BAA-679_Listeria_monocytogenes	33.9	Pilon	17
ATCC_10708_Salmonella_enterica	34.0	Polypolish	72
ATCC_10708_Salmonella_enterica	34.0	Polypolish-careful	166
ATCC_10708_Salmonella_enterica	34.0	pypolca	72
ATCC_10708_Salmonella_enterica	34.0	pypolca-careful	78
ATCC_10708_Salmonella_enterica	34.0	HyPo	101
ATCC_10708_Salmonella_enterica	34.0	FMLRC2	17
ATCC_10708_Salmonella_enterica	34.0	NextPolish	59
ATCC_10708_Salmonella_enterica	34.0	Pilon	102
ATCC_14035_Vibrio_cholerae	34.0	Polypolish	37
ATCC_14035_Vibrio_cholerae	34.0	Polypolish-careful	173
ATCC_14035_Vibrio_cholerae	34.0	pypolca	59
ATCC_14035_Vibrio_cholerae	34.0	pypolca-careful	65
ATCC_14035_Vibrio_cholerae	34.0	HyPo	100
ATCC_14035_Vibrio_cholerae	34.0	FMLRC2	10
ATCC_14035_Vibrio_cholerae	34.0	NextPolish	43
ATCC_14035_Vibrio_cholerae	34.0	Pilon	94
ATCC_17802_Vibrio_parahaemolyticus	34.0	Polypolish	33
ATCC_17802_Vibrio_parahaemolyticus	34.0	Polypolish-careful	99
ATCC_17802_Vibrio_parahaemolyticus	34.0	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	34.0	pypolca-careful	26
ATCC_17802_Vibrio_parahaemolyticus	34.0	HyPo	65
ATCC_17802_Vibrio_parahaemolyticus	34.0	FMLRC2	3
ATCC_17802_Vibrio_parahaemolyticus	34.0	NextPolish	22
ATCC_17802_Vibrio_parahaemolyticus	34.0	Pilon	48
ATCC_19119_Listeria_ivanovii	34.0	Polypolish	27
ATCC_19119_Listeria_ivanovii	34.0	Polypolish-careful	39
ATCC_19119_Listeria_ivanovii	34.0	pypolca	10
ATCC_19119_Listeria_ivanovii	34.0	pypolca-careful	12
ATCC_19119_Listeria_ivanovii	34.0	HyPo	14
ATCC_19119_Listeria_ivanovii	34.0	FMLRC2	14
ATCC_19119_Listeria_ivanovii	34.0	NextPolish	10
ATCC_19119_Listeria_ivanovii	34.0	Pilon	29
ATCC_25922_Escherichia_coli	34.0	Polypolish	84
ATCC_25922_Escherichia_coli	34.0	Polypolish-careful	287
ATCC_25922_Escherichia_coli	34.0	pypolca	50
ATCC_25922_Escherichia_coli	34.0	pypolca-careful	51
ATCC_25922_Escherichia_coli	34.0	HyPo	87
ATCC_25922_Escherichia_coli	34.0	FMLRC2	13
ATCC_25922_Escherichia_coli	34.0	NextPolish	32
ATCC_25922_Escherichia_coli	34.0	Pilon	131
ATCC_33560_Campylobacter_jejuni	34.0	Polypolish	33
ATCC_33560_Campylobacter_jejuni	34.0	Polypolish-careful	109
ATCC_33560_Campylobacter_jejuni	34.0	pypolca	17
ATCC_33560_Campylobacter_jejuni	34.0	pypolca-careful	19
ATCC_33560_Campylobacter_jejuni	34.0	HyPo	54
ATCC_33560_Campylobacter_jejuni	34.0	FMLRC2	12
ATCC_33560_Campylobacter_jejuni	34.0	NextPolish	14
ATCC_33560_Campylobacter_jejuni	34.0	Pilon	54
ATCC_35221_Campylobacter_lari	34.0	Polypolish	16
ATCC_35221_Campylobacter_lari	34.0	Polypolish-careful	68
ATCC_35221_Campylobacter_lari	34.0	pypolca	15
ATCC_35221_Campylobacter_lari	34.0	pypolca-careful	18
ATCC_35221_Campylobacter_lari	34.0	HyPo	32
ATCC_35221_Campylobacter_lari	34.0	FMLRC2	5
ATCC_35221_Campylobacter_lari	34.0	NextPolish	8
ATCC_35221_Campylobacter_lari	34.0	Pilon	38
ATCC_35897_Listeria_welshimeri	34.0	Polypolish	4
ATCC_35897_Listeria_welshimeri	34.0	Polypolish-careful	21
ATCC_35897_Listeria_welshimeri	34.0	pypolca	10
ATCC_35897_Listeria_welshimeri	34.0	pypolca-careful	12
ATCC_35897_Listeria_welshimeri	34.0	HyPo	15
ATCC_35897_Listeria_welshimeri	34.0	FMLRC2	3
ATCC_35897_Listeria_welshimeri	34.0	NextPolish	5
ATCC_35897_Listeria_welshimeri	34.0	Pilon	21
ATCC_BAA-679_Listeria_monocytogenes	34.0	Polypolish	7
ATCC_BAA-679_Listeria_monocytogenes	34.0	Polypolish-careful	19
ATCC_BAA-679_Listeria_monocytogenes	34.0	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	34.0	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	34.0	HyPo	10
ATCC_BAA-679_Listeria_monocytogenes	34.0	FMLRC2	0
ATCC_BAA-679_Listeria_monocytogenes	34.0	NextPolish	6
ATCC_BAA-679_Listeria_monocytogenes	34.0	Pilon	14
ATCC_10708_Salmonella_enterica	34.1	Polypolish	76
ATCC_10708_Salmonella_enterica	34.1	Polypolish-careful	176
ATCC_10708_Salmonella_enterica	34.1	pypolca	72
ATCC_10708_Salmonella_enterica	34.1	pypolca-careful	81
ATCC_10708_Salmonella_enterica	34.1	HyPo	108
ATCC_10708_Salmonella_enterica	34.1	FMLRC2	24
ATCC_10708_Salmonella_enterica	34.1	NextPolish	57
ATCC_10708_Salmonella_enterica	34.1	Pilon	119
ATCC_14035_Vibrio_cholerae	34.1	Polypolish	38
ATCC_14035_Vibrio_cholerae	34.1	Polypolish-careful	178
ATCC_14035_Vibrio_cholerae	34.1	pypolca	64
ATCC_14035_Vibrio_cholerae	34.1	pypolca-careful	63
ATCC_14035_Vibrio_cholerae	34.1	HyPo	105
ATCC_14035_Vibrio_cholerae	34.1	FMLRC2	11
ATCC_14035_Vibrio_cholerae	34.1	NextPolish	50
ATCC_14035_Vibrio_cholerae	34.1	Pilon	89
ATCC_17802_Vibrio_parahaemolyticus	34.1	Polypolish	29
ATCC_17802_Vibrio_parahaemolyticus	34.1	Polypolish-careful	95
ATCC_17802_Vibrio_parahaemolyticus	34.1	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	34.1	pypolca-careful	26
ATCC_17802_Vibrio_parahaemolyticus	34.1	HyPo	63
ATCC_17802_Vibrio_parahaemolyticus	34.1	FMLRC2	3
ATCC_17802_Vibrio_parahaemolyticus	34.1	NextPolish	23
ATCC_17802_Vibrio_parahaemolyticus	34.1	Pilon	38
ATCC_19119_Listeria_ivanovii	34.1	Polypolish	29
ATCC_19119_Listeria_ivanovii	34.1	Polypolish-careful	43
ATCC_19119_Listeria_ivanovii	34.1	pypolca	10
ATCC_19119_Listeria_ivanovii	34.1	pypolca-careful	10
ATCC_19119_Listeria_ivanovii	34.1	HyPo	14
ATCC_19119_Listeria_ivanovii	34.1	FMLRC2	25
ATCC_19119_Listeria_ivanovii	34.1	NextPolish	12
ATCC_19119_Listeria_ivanovii	34.1	Pilon	23
ATCC_25922_Escherichia_coli	34.1	Polypolish	96
ATCC_25922_Escherichia_coli	34.1	Polypolish-careful	300
ATCC_25922_Escherichia_coli	34.1	pypolca	48
ATCC_25922_Escherichia_coli	34.1	pypolca-careful	52
ATCC_25922_Escherichia_coli	34.1	HyPo	87
ATCC_25922_Escherichia_coli	34.1	FMLRC2	12
ATCC_25922_Escherichia_coli	34.1	NextPolish	36
ATCC_25922_Escherichia_coli	34.1	Pilon	107
ATCC_33560_Campylobacter_jejuni	34.1	Polypolish	28
ATCC_33560_Campylobacter_jejuni	34.1	Polypolish-careful	108
ATCC_33560_Campylobacter_jejuni	34.1	pypolca	15
ATCC_33560_Campylobacter_jejuni	34.1	pypolca-careful	17
ATCC_33560_Campylobacter_jejuni	34.1	HyPo	55
ATCC_33560_Campylobacter_jejuni	34.1	FMLRC2	6
ATCC_33560_Campylobacter_jejuni	34.1	NextPolish	13
ATCC_33560_Campylobacter_jejuni	34.1	Pilon	70
ATCC_35221_Campylobacter_lari	34.1	Polypolish	8
ATCC_35221_Campylobacter_lari	34.1	Polypolish-careful	60
ATCC_35221_Campylobacter_lari	34.1	pypolca	13
ATCC_35221_Campylobacter_lari	34.1	pypolca-careful	15
ATCC_35221_Campylobacter_lari	34.1	HyPo	32
ATCC_35221_Campylobacter_lari	34.1	FMLRC2	2
ATCC_35221_Campylobacter_lari	34.1	NextPolish	7
ATCC_35221_Campylobacter_lari	34.1	Pilon	33
ATCC_35897_Listeria_welshimeri	34.1	Polypolish	3
ATCC_35897_Listeria_welshimeri	34.1	Polypolish-careful	19
ATCC_35897_Listeria_welshimeri	34.1	pypolca	10
ATCC_35897_Listeria_welshimeri	34.1	pypolca-careful	10
ATCC_35897_Listeria_welshimeri	34.1	HyPo	14
ATCC_35897_Listeria_welshimeri	34.1	FMLRC2	1
ATCC_35897_Listeria_welshimeri	34.1	NextPolish	3
ATCC_35897_Listeria_welshimeri	34.1	Pilon	16
ATCC_BAA-679_Listeria_monocytogenes	34.1	Polypolish	7
ATCC_BAA-679_Listeria_monocytogenes	34.1	Polypolish-careful	19
ATCC_BAA-679_Listeria_monocytogenes	34.1	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	34.1	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	34.1	HyPo	12
ATCC_BAA-679_Listeria_monocytogenes	34.1	FMLRC2	1
ATCC_BAA-679_Listeria_monocytogenes	34.1	NextPolish	11
ATCC_BAA-679_Listeria_monocytogenes	34.1	Pilon	21
ATCC_10708_Salmonella_enterica	34.2	Polypolish	82
ATCC_10708_Salmonella_enterica	34.2	Polypolish-careful	170
ATCC_10708_Salmonella_enterica	34.2	pypolca	74
ATCC_10708_Salmonella_enterica	34.2	pypolca-careful	78
ATCC_10708_Salmonella_enterica	34.2	HyPo	98
ATCC_10708_Salmonella_enterica	34.2	FMLRC2	25
ATCC_10708_Salmonella_enterica	34.2	NextPolish	58
ATCC_10708_Salmonella_enterica	34.2	Pilon	115
ATCC_14035_Vibrio_cholerae	34.2	Polypolish	38
ATCC_14035_Vibrio_cholerae	34.2	Polypolish-careful	169
ATCC_14035_Vibrio_cholerae	34.2	pypolca	58
ATCC_14035_Vibrio_cholerae	34.2	pypolca-careful	68
ATCC_14035_Vibrio_cholerae	34.2	HyPo	101
ATCC_14035_Vibrio_cholerae	34.2	FMLRC2	11
ATCC_14035_Vibrio_cholerae	34.2	NextPolish	43
ATCC_14035_Vibrio_cholerae	34.2	Pilon	94
ATCC_17802_Vibrio_parahaemolyticus	34.2	Polypolish	56
ATCC_17802_Vibrio_parahaemolyticus	34.2	Polypolish-careful	97
ATCC_17802_Vibrio_parahaemolyticus	34.2	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	34.2	pypolca-careful	27
ATCC_17802_Vibrio_parahaemolyticus	34.2	HyPo	63
ATCC_17802_Vibrio_parahaemolyticus	34.2	FMLRC2	8
ATCC_17802_Vibrio_parahaemolyticus	34.2	NextPolish	23
ATCC_17802_Vibrio_parahaemolyticus	34.2	Pilon	36
ATCC_19119_Listeria_ivanovii	34.2	Polypolish	18
ATCC_19119_Listeria_ivanovii	34.2	Polypolish-careful	31
ATCC_19119_Listeria_ivanovii	34.2	pypolca	10
ATCC_19119_Listeria_ivanovii	34.2	pypolca-careful	12
ATCC_19119_Listeria_ivanovii	34.2	HyPo	19
ATCC_19119_Listeria_ivanovii	34.2	FMLRC2	15
ATCC_19119_Listeria_ivanovii	34.2	NextPolish	10
ATCC_19119_Listeria_ivanovii	34.2	Pilon	24
ATCC_25922_Escherichia_coli	34.2	Polypolish	91
ATCC_25922_Escherichia_coli	34.2	Polypolish-careful	287
ATCC_25922_Escherichia_coli	34.2	pypolca	51
ATCC_25922_Escherichia_coli	34.2	pypolca-careful	54
ATCC_25922_Escherichia_coli	34.2	HyPo	94
ATCC_25922_Escherichia_coli	34.2	FMLRC2	15
ATCC_25922_Escherichia_coli	34.2	NextPolish	33
ATCC_25922_Escherichia_coli	34.2	Pilon	120
ATCC_33560_Campylobacter_jejuni	34.2	Polypolish	31
ATCC_33560_Campylobacter_jejuni	34.2	Polypolish-careful	110
ATCC_33560_Campylobacter_jejuni	34.2	pypolca	15
ATCC_33560_Campylobacter_jejuni	34.2	pypolca-careful	19
ATCC_33560_Campylobacter_jejuni	34.2	HyPo	54
ATCC_33560_Campylobacter_jejuni	34.2	FMLRC2	9
ATCC_33560_Campylobacter_jejuni	34.2	NextPolish	11
ATCC_33560_Campylobacter_jejuni	34.2	Pilon	61
ATCC_35221_Campylobacter_lari	34.2	Polypolish	16
ATCC_35221_Campylobacter_lari	34.2	Polypolish-careful	67
ATCC_35221_Campylobacter_lari	34.2	pypolca	14
ATCC_35221_Campylobacter_lari	34.2	pypolca-careful	15
ATCC_35221_Campylobacter_lari	34.2	HyPo	31
ATCC_35221_Campylobacter_lari	34.2	FMLRC2	5
ATCC_35221_Campylobacter_lari	34.2	NextPolish	5
ATCC_35221_Campylobacter_lari	34.2	Pilon	42
ATCC_35897_Listeria_welshimeri	34.2	Polypolish	7
ATCC_35897_Listeria_welshimeri	34.2	Polypolish-careful	22
ATCC_35897_Listeria_welshimeri	34.2	pypolca	10
ATCC_35897_Listeria_welshimeri	34.2	pypolca-careful	12
ATCC_35897_Listeria_welshimeri	34.2	HyPo	15
ATCC_35897_Listeria_welshimeri	34.2	FMLRC2	3
ATCC_35897_Listeria_welshimeri	34.2	NextPolish	3
ATCC_35897_Listeria_welshimeri	34.2	Pilon	24
ATCC_BAA-679_Listeria_monocytogenes	34.2	Polypolish	8
ATCC_BAA-679_Listeria_monocytogenes	34.2	Polypolish-careful	20
ATCC_BAA-679_Listeria_monocytogenes	34.2	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	34.2	pypolca-careful	11
ATCC_BAA-679_Listeria_monocytogenes	34.2	HyPo	13
ATCC_BAA-679_Listeria_monocytogenes	34.2	FMLRC2	1
ATCC_BAA-679_Listeria_monocytogenes	34.2	NextPolish	7
ATCC_BAA-679_Listeria_monocytogenes	34.2	Pilon	23
ATCC_10708_Salmonella_enterica	34.3	Polypolish	72
ATCC_10708_Salmonella_enterica	34.3	Polypolish-careful	161
ATCC_10708_Salmonella_enterica	34.3	pypolca	71
ATCC_10708_Salmonella_enterica	34.3	pypolca-careful	76
ATCC_10708_Salmonella_enterica	34.3	HyPo	100
ATCC_10708_Salmonella_enterica	34.3	FMLRC2	28
ATCC_10708_Salmonella_enterica	34.3	NextPolish	62
ATCC_10708_Salmonella_enterica	34.3	Pilon	94
ATCC_14035_Vibrio_cholerae	34.3	Polypolish	27
ATCC_14035_Vibrio_cholerae	34.3	Polypolish-careful	161
ATCC_14035_Vibrio_cholerae	34.3	pypolca	60
ATCC_14035_Vibrio_cholerae	34.3	pypolca-careful	66
ATCC_14035_Vibrio_cholerae	34.3	HyPo	99
ATCC_14035_Vibrio_cholerae	34.3	FMLRC2	10
ATCC_14035_Vibrio_cholerae	34.3	NextPolish	49
ATCC_14035_Vibrio_cholerae	34.3	Pilon	90
ATCC_17802_Vibrio_parahaemolyticus	34.3	Polypolish	36
ATCC_17802_Vibrio_parahaemolyticus	34.3	Polypolish-careful	103
ATCC_17802_Vibrio_parahaemolyticus	34.3	pypolca	26
ATCC_17802_Vibrio_parahaemolyticus	34.3	pypolca-careful	26
ATCC_17802_Vibrio_parahaemolyticus	34.3	HyPo	58
ATCC_17802_Vibrio_parahaemolyticus	34.3	FMLRC2	6
ATCC_17802_Vibrio_parahaemolyticus	34.3	NextPolish	22
ATCC_17802_Vibrio_parahaemolyticus	34.3	Pilon	39
ATCC_19119_Listeria_ivanovii	34.3	Polypolish	20
ATCC_19119_Listeria_ivanovii	34.3	Polypolish-careful	31
ATCC_19119_Listeria_ivanovii	34.3	pypolca	9
ATCC_19119_Listeria_ivanovii	34.3	pypolca-careful	14
ATCC_19119_Listeria_ivanovii	34.3	HyPo	11
ATCC_19119_Listeria_ivanovii	34.3	FMLRC2	18
ATCC_19119_Listeria_ivanovii	34.3	NextPolish	9
ATCC_19119_Listeria_ivanovii	34.3	Pilon	23
ATCC_25922_Escherichia_coli	34.3	Polypolish	93
ATCC_25922_Escherichia_coli	34.3	Polypolish-careful	300
ATCC_25922_Escherichia_coli	34.3	pypolca	51
ATCC_25922_Escherichia_coli	34.3	pypolca-careful	54
ATCC_25922_Escherichia_coli	34.3	HyPo	87
ATCC_25922_Escherichia_coli	34.3	FMLRC2	15
ATCC_25922_Escherichia_coli	34.3	NextPolish	33
ATCC_25922_Escherichia_coli	34.3	Pilon	114
ATCC_33560_Campylobacter_jejuni	34.3	Polypolish	27
ATCC_33560_Campylobacter_jejuni	34.3	Polypolish-careful	111
ATCC_33560_Campylobacter_jejuni	34.3	pypolca	17
ATCC_33560_Campylobacter_jejuni	34.3	pypolca-careful	19
ATCC_33560_Campylobacter_jejuni	34.3	HyPo	52
ATCC_33560_Campylobacter_jejuni	34.3	FMLRC2	8
ATCC_33560_Campylobacter_jejuni	34.3	NextPolish	15
ATCC_33560_Campylobacter_jejuni	34.3	Pilon	78
ATCC_35221_Campylobacter_lari	34.3	Polypolish	13
ATCC_35221_Campylobacter_lari	34.3	Polypolish-careful	65
ATCC_35221_Campylobacter_lari	34.3	pypolca	14
ATCC_35221_Campylobacter_lari	34.3	pypolca-careful	15
ATCC_35221_Campylobacter_lari	34.3	HyPo	32
ATCC_35221_Campylobacter_lari	34.3	FMLRC2	2
ATCC_35221_Campylobacter_lari	34.3	NextPolish	3
ATCC_35221_Campylobacter_lari	34.3	Pilon	44
ATCC_35897_Listeria_welshimeri	34.3	Polypolish	5
ATCC_35897_Listeria_welshimeri	34.3	Polypolish-careful	19
ATCC_35897_Listeria_welshimeri	34.3	pypolca	10
ATCC_35897_Listeria_welshimeri	34.3	pypolca-careful	10
ATCC_35897_Listeria_welshimeri	34.3	HyPo	15
ATCC_35897_Listeria_welshimeri	34.3	FMLRC2	2
ATCC_35897_Listeria_welshimeri	34.3	NextPolish	4
ATCC_35897_Listeria_welshimeri	34.3	Pilon	21
ATCC_BAA-679_Listeria_monocytogenes	34.3	Polypolish	6
ATCC_BAA-679_Listeria_monocytogenes	34.3	Polypolish-careful	18
ATCC_BAA-679_Listeria_monocytogenes	34.3	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	34.3	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	34.3	HyPo	12
ATCC_BAA-679_Listeria_monocytogenes	34.3	FMLRC2	0
ATCC_BAA-679_Listeria_monocytogenes	34.3	NextPolish	8
ATCC_BAA-679_Listeria_monocytogenes	34.3	Pilon	23
ATCC_10708_Salmonella_enterica	34.4	Polypolish	69
ATCC_10708_Salmonella_enterica	34.4	Polypolish-careful	166
